-3.716151118278503418e-01 4.309718608856201172e-01 8.222927451133728027e-01
-8.594014048576354980e-01 4.987653791904449463e-01 1.125276908278465271e-01
8.557857871055603027e-01 -4.693732559680938721e-01 2.175301760435104370e-01
8.728767633438110352e-01 2.949347496032714844e-01 3.887152969837188721e-01
-7.123090028762817383e-01 -3.679558634757995605e-01 5.976825356483459473e-01
-5.744308233261108398e-01 1.751957684755325317e-01 7.995846867561340332e-01
-7.974165678024291992e-01 4.062397032976150513e-02 6.020602583885192871e-01
-9.446811079978942871e-01 1.127149164676666260e-01 3.080143034458160400e-01
-9.623625874519348145e-01 1.648857146501541138e-01 2.160340398550033569e-01
-7.731086611747741699e-01 -1.407152861356735229e-01 6.184675097465515137e-01
-9.293668866157531738e-01 -1.543300040066242218e-02 3.688344955444335938e-01
9.879918098449707031e-01 -1.371396631002426147e-01 7.116809487342834473e-02
9.315915703773498535e-01 2.034231275320053101e-01 3.012578487396240234e-01
-5.493590235710144043e-01 -6.320325285196304321e-02 8.331925868988037109e-01
8.928562998771667480e-01 -3.966540694236755371e-01 -2.132445126771926880e-01
-6.932874321937561035e-01 6.409856081008911133e-01 3.293779790401458740e-01
-9.562398791313171387e-01 2.911831736564636230e-01 2.859681285917758942e-02
-9.654158949851989746e-01 2.053843885660171509e-01 1.605911403894424438e-01
8.515211343765258789e-01 -4.323450624942779541e-01 2.966301143169403076e-01
7.425436377525329590e-01 -6.165410280227661133e-01 2.617365419864654541e-01
-4.816656112670898438e-01 -5.291779041290283203e-01 6.985478401184082031e-01
-9.075560569763183594e-01 4.198760688304901123e-01 -6.778507959097623825e-03
9.967519044876098633e-01 1.211503986269235611e-02 7.961734384298324585e-02
8.168967962265014648e-01 5.693720579147338867e-01 9.216912090778350830e-02
9.911093711853027344e-01 -1.308885961771011353e-01 2.388204261660575867e-02
-9.782420396804809570e-01 3.488422185182571411e-02 2.045130431652069092e-01
-4.215859472751617432e-01 -2.461760304868221283e-02 9.064542055130004883e-01
-2.534096539020538330e-01 3.577182590961456299e-01 8.987886905670166016e-01
-3.168659210205078125e-01 2.070074677467346191e-01 9.256045818328857422e-01
-8.802738189697265625e-01 2.688005268573760986e-01 3.909785151481628418e-01
-5.168564915657043457e-01 6.974014043807983398e-01 4.964782893657684326e-01
-7.893596291542053223e-01 5.885636806488037109e-01 1.746544539928436279e-01
-8.559132218360900879e-01 3.475007712841033936e-01 3.829566538333892822e-01
-9.387469291687011719e-01 2.906724214553833008e-01 -1.851046383380889893e-01
9.529113769531250000e-01 -9.041138738393783569e-02 2.894574403762817383e-01
9.887549281120300293e-01 8.329526521265506744e-03 1.493130475282669067e-01
-8.914046883583068848e-01 4.479595422744750977e-01 6.877437233924865723e-02
-6.777310967445373535e-01 -1.519826799631118774e-01 7.194315791130065918e-01
-7.417831420898437500e-01 3.620901107788085938e-01 5.644896030426025391e-01
-8.369688391685485840e-01 3.285772204399108887e-01 4.376302063465118408e-01
5.750885605812072754e-01 7.577376961708068848e-01 -3.083937168121337891e-01
-3.116008639335632324e-01 3.365354537963867188e-01 8.886218667030334473e-01
-5.735557675361633301e-01 3.847774863243103027e-01 7.231735587120056152e-01
-6.899490952491760254e-01 -1.112795695662498474e-01 7.152531147003173828e-01
9.520525932312011719e-01 -2.378528565168380737e-01 -1.924106776714324951e-01
9.576025605201721191e-01 2.743525803089141846e-01 -8.790865540504455566e-02
-6.848391890525817871e-01 -2.244619876146316528e-01 6.932618021965026855e-01
-6.082124114036560059e-01 7.111157178878784180e-01 3.526926636695861816e-01
-4.315148890018463135e-01 -1.001183614134788513e-01 8.965328335762023926e-01
-9.048991203308105469e-01 1.848987936973571777e-01 3.833666145801544189e-01
-9.034318327903747559e-01 -1.049617826938629150e-01 4.156849086284637451e-01
-4.040641486644744873e-01 7.606520652770996094e-01 5.080755352973937988e-01
-5.837560892105102539e-01 7.538622617721557617e-02 8.084217905998229980e-01
8.955612182617187500e-01 9.217415750026702881e-02 4.352861046791076660e-01
-9.795416593551635742e-01 1.013569012284278870e-01 1.738535314798355103e-01
-2.132937461137771606e-01 5.754397511482238770e-01 7.895408868789672852e-01
-9.800039529800415039e-01 1.664034426212310791e-01 1.090968549251556396e-01
-6.447095870971679688e-01 -3.698941171169281006e-01 6.689751744270324707e-01
-3.432862460613250732e-01 4.098230302333831787e-01 8.451033830642700195e-01
-9.863209724426269531e-01 7.022135704755783081e-02 1.491304337978363037e-01
-4.677569270133972168e-01 -1.027079895138740540e-01 8.778692483901977539e-01
9.021808505058288574e-01 4.237741529941558838e-01 -8.053138107061386108e-02
-6.557930111885070801e-01 1.948659271001815796e-01 7.293578386306762695e-01
-2.096572816371917725e-01 3.578819632530212402e-01 9.099254012107849121e-01
-6.877062320709228516e-01 -1.450726091861724854e-01 7.113465666770935059e-01
-9.842304587364196777e-01 5.987166985869407654e-02 1.664502471685409546e-01
8.858828544616699219e-01 -3.964140117168426514e-01 2.409722656011581421e-01
9.169179797172546387e-01 -3.758894801139831543e-01 1.340476125478744507e-01
9.749952554702758789e-01 1.099269837141036987e-01 1.931324154138565063e-01
9.936994314193725586e-01 1.110061332583427429e-01 -1.545872259885072708e-02
-4.968447983264923096e-01 6.916801333427429199e-01 5.241408348083496094e-01
-1.354490220546722412e-01 8.742594122886657715e-01 4.661803245544433594e-01
9.656273722648620605e-01 2.184689790010452271e-01 1.408372968435287476e-01
-4.486776590347290039e-01 5.711316466331481934e-01 6.873841285705566406e-01
-5.129796266555786133e-01 8.336942195892333984e-01 2.044651806354522705e-01
1.296253204345703125e-01 3.740979135036468506e-01 9.182852506637573242e-01
-6.658042669296264648e-01 5.175885558128356934e-01 5.374075770378112793e-01
-2.587225139141082764e-01 2.644329965114593506e-01 9.290520548820495605e-01
9.413796663284301758e-01 9.196906536817550659e-02 3.245707452297210693e-01
-3.764951825141906738e-01 6.634703278541564941e-01 6.465743184089660645e-01
-5.957595705986022949e-01 6.110416352748870850e-02 8.008350133895874023e-01
-8.876640796661376953e-01 1.590193510055541992e-01 4.321635067462921143e-01
9.144789576530456543e-01 3.262025713920593262e-01 2.394159287214279175e-01
-6.747446656227111816e-01 6.688708811998367310e-02 7.350141406059265137e-01
-9.522649049758911133e-01 3.519556298851966858e-02 3.032372593879699707e-01
-2.678885459899902344e-01 8.994402885437011719e-01 3.453156352043151855e-01
