-4.338009953498840332e-01 -6.862235665321350098e-01 5.838783979415893555e-01
-4.333204329013824463e-01 -6.817964911460876465e-01 5.893951654434204102e-01
-4.335217177867889404e-01 -6.820154190063476562e-01 5.889940261840820312e-01
-4.364398121833801270e-01 -6.880962848663330078e-01 5.796928405761718750e-01
-4.326369166374206543e-01 -6.818411350250244141e-01 5.898456573486328125e-01
-4.329024553298950195e-01 -6.847714185714721680e-01 5.862452983856201172e-01
-4.333040118217468262e-01 -6.849671006202697754e-01 5.857197642326354980e-01
-4.342315793037414551e-01 -6.827673316001892090e-01 5.875983238220214844e-01
-4.313351213932037354e-01 -6.820302009582519531e-01 5.905799269676208496e-01
-4.329393506050109863e-01 -6.800606250762939453e-01 5.916762948036193848e-01
-4.322517514228820801e-01 -6.807180047035217285e-01 5.914232134819030762e-01
-4.323817491531372070e-01 -6.781719326972961426e-01 5.942465066909790039e-01
-4.335116147994995117e-01 -6.862202882766723633e-01 5.840969681739807129e-01
-4.344905614852905273e-01 -6.883265972137451172e-01 5.808824896812438965e-01
-4.361108839511871338e-01 -6.921018958091735840e-01 5.751541256904602051e-01
-4.390177726745605469e-01 -6.955115199089050293e-01 5.687944889068603516e-01
-4.363800287246704102e-01 -6.926518678665161133e-01 5.742871761322021484e-01
-4.359507262706756592e-01 -6.886765360832214355e-01 5.793717503547668457e-01
-4.359757006168365479e-01 -6.877147555351257324e-01 5.804943442344665527e-01
-4.357952773571014404e-01 -6.836166381835937500e-01 5.854490995407104492e-01
-4.330435395240783691e-01 -6.837921738624572754e-01 5.872833132743835449e-01
-4.328428506851196289e-01 -6.827663779258728027e-01 5.886231660842895508e-01
-4.367872774600982666e-01 -6.952923536300659180e-01 5.707762241363525391e-01
-4.326502680778503418e-01 -6.823369264602661133e-01 5.892620682716369629e-01
-4.341564178466796875e-01 -6.829075813293457031e-01 5.874909162521362305e-01
-4.333557784557342529e-01 -6.850177049636840820e-01 5.856221914291381836e-01
-4.373792707920074463e-01 -6.976931095123291016e-01 5.673832297325134277e-01
-4.346112012863159180e-01 -6.897478103637695312e-01 5.791035890579223633e-01
-4.324299395084381104e-01 -6.840491890907287598e-01 5.874359607696533203e-01
-4.351638257503509521e-01 -6.879711151123046875e-01 5.807998180389404297e-01
-4.347665607929229736e-01 -6.833590269088745117e-01 5.865138769149780273e-01
-4.355318248271942139e-01 -6.955592036247253418e-01 5.714100003242492676e-01
-4.343135952949523926e-01 -6.864575147628784180e-01 5.832219123840332031e-01
-4.371696412563323975e-01 -6.958547234535217285e-01 5.697972178459167480e-01
-4.346220791339874268e-01 -6.853205561637878418e-01 5.843281149864196777e-01
-4.334799349308013916e-01 -6.853953003883361816e-01 5.850883722305297852e-01
-4.327888786792755127e-01 -6.796416640281677246e-01 5.922676324844360352e-01
-4.346114099025726318e-01 -6.835886240005493164e-01 5.863612294197082520e-01
-4.348035156726837158e-01 -6.817131042480468750e-01 5.883987545967102051e-01
-4.359767138957977295e-01 -6.886324882507324219e-01 5.794044137001037598e-01
-4.359225332736968994e-01 -6.897996664047241211e-01 5.780553221702575684e-01
-4.324332475662231445e-01 -6.843059659004211426e-01 5.871343612670898438e-01
-4.326765537261962891e-01 -6.808779239654541016e-01 5.909282565116882324e-01
-4.334027469158172607e-01 -6.816928982734680176e-01 5.894546508789062500e-01
-4.378047883510589600e-01 -6.865004301071166992e-01 5.805550217628479004e-01
-4.379160106182098389e-01 -6.930156350135803223e-01 5.726770162582397461e-01
-4.350139200687408447e-01 -6.838471889495849609e-01 5.857609510421752930e-01
-4.322870969772338867e-01 -6.821703910827636719e-01 5.897213816642761230e-01
-4.406967163085937500e-01 -6.999601125717163086e-01 5.619984269142150879e-01
-4.322066009044647217e-01 -6.817924380302429199e-01 5.902172327041625977e-01
-4.359047114849090576e-01 -6.885991096496582031e-01 5.794983506202697754e-01
-4.349009692668914795e-01 -6.866787672042846680e-01 5.825233459472656250e-01
-4.372121989727020264e-01 -6.951634883880615234e-01 5.706077218055725098e-01
-4.337933361530303955e-01 -6.820617914199829102e-01 5.887401700019836426e-01
-4.348458945751190186e-01 -6.885724067687988281e-01 5.803249478340148926e-01
-4.326871633529663086e-01 -6.820169091224670410e-01 5.896053910255432129e-01
-4.366870820522308350e-01 -6.915113925933837891e-01 5.754271745681762695e-01
-4.371156692504882812e-01 -6.948177814483642578e-01 5.711025595664978027e-01
-4.338258504867553711e-01 -6.856105327606201172e-01 5.845794677734375000e-01
-4.318274855613708496e-01 -6.826538443565368652e-01 5.894987583160400391e-01
-4.349782466888427734e-01 -6.855449080467224121e-01 5.837996602058410645e-01
-4.340259432792663574e-01 -6.871202588081359863e-01 5.826551914215087891e-01
-4.329344332218170166e-01 -6.816231608390808105e-01 5.898792147636413574e-01
-4.338533878326416016e-01 -6.860222816467285156e-01 5.840760469436645508e-01
-4.330435395240783691e-01 -6.822677850723266602e-01 5.890534520149230957e-01
-4.316959381103515625e-01 -6.820681691169738770e-01 5.902725458145141602e-01
