8.317708373069763184e-01 -3.034432232379913330e-01 4.648434519767761230e-01
8.781985044479370117e-01 -1.995982527732849121e-01 4.346581995487213135e-01
7.686042189598083496e-01 -4.466485977172851562e-01 4.579875469207763672e-01
-6.934579610824584961e-01 -6.872798204421997070e-01 -2.162461131811141968e-01
-4.252060130238533020e-02 9.786162972450256348e-01 2.012514919042587280e-01
-8.051580190658569336e-01 5.250566005706787109e-01 -2.757464349269866943e-01
8.326250910758972168e-01 3.111374080181121826e-01 4.581800401210784912e-01
2.899819612503051758e-01 -8.912603259086608887e-01 3.486624360084533691e-01
-4.313425123691558838e-01 -7.537560462951660156e-01 -4.957776963710784912e-01
-8.474656939506530762e-01 -5.285747051239013672e-01 -4.909741133451461792e-02
-7.454206347465515137e-01 -5.591291189193725586e-01 -3.629363179206848145e-01
-4.882196784019470215e-01 -8.390719890594482422e-01 -2.399994730949401855e-01
6.851119995117187500e-01 -5.276523232460021973e-01 -5.021994709968566895e-01
9.655683636665344238e-01 2.275409996509552002e-01 1.261066645383834839e-01
-7.535172700881958008e-01 -5.512278676033020020e-01 -3.582729399204254150e-01
-4.142441451549530029e-01 -6.932082176208496094e-01 -5.898001790046691895e-01
8.328788876533508301e-01 4.210904836654663086e-01 3.591596186161041260e-01
-4.165671467781066895e-01 -6.285474896430969238e-01 -6.568104624748229980e-01
-6.270256042480468750e-01 -7.619474530220031738e-01 1.620954424142837524e-01
1.858030259609222412e-01 -9.707877635955810547e-01 1.518163979053497314e-01
-7.455668449401855469e-01 -6.179576516151428223e-01 -2.495163977146148682e-01
8.568372130393981934e-01 -3.909838497638702393e-01 3.360975980758666992e-01
5.962806344032287598e-01 -3.567884266376495361e-01 7.191324234008789062e-01
1.365716606378555298e-01 -9.648044109344482422e-01 2.247234284877777100e-01
8.681432604789733887e-01 -2.171482890844345093e-01 4.462888836860656738e-01
8.605371713638305664e-01 -2.940719947218894958e-02 5.085381865501403809e-01
-4.450076818466186523e-01 -6.791263818740844727e-01 -5.837427377700805664e-01
-9.901537895202636719e-01 -8.314158767461776733e-02 -1.126183047890663147e-01
-1.407511532306671143e-01 -9.879987835884094238e-01 -6.361928582191467285e-02
-4.758491516113281250e-01 -8.719902038574218750e-01 1.148931607604026794e-01
1.819585561752319336e-01 -8.529201149940490723e-01 -4.893040359020233154e-01
-1.848260611295700073e-01 -6.376769542694091797e-01 7.478018999099731445e-01
2.468187827616930008e-03 -9.546074271202087402e-01 2.978566288948059082e-01
-1.150118485093116760e-01 -9.256855845451354980e-01 3.603864014148712158e-01
1.068745106458663940e-01 -9.544295668601989746e-01 2.786433100700378418e-01
1.680232770740985870e-02 -3.805247545242309570e-01 -9.246180653572082520e-01
4.773952811956405640e-02 -8.621683716773986816e-01 5.043676495552062988e-01
-3.148422241210937500e-01 -9.404429793357849121e-01 1.282235682010650635e-01
-8.148715496063232422e-01 -5.349479913711547852e-01 -2.231928408145904541e-01
-5.837182998657226562e-01 -5.850678682327270508e-01 -5.629996657371520996e-01
-4.984440505504608154e-01 -3.837705552577972412e-01 -7.773504853248596191e-01
9.524476528167724609e-01 1.264368444681167603e-01 2.772313952445983887e-01
-5.829790234565734863e-01 -8.005458712577819824e-01 1.387874484062194824e-01
8.786621689796447754e-01 8.683285862207412720e-02 4.694815278053283691e-01
-3.436160087585449219e-01 -8.950163722038269043e-01 2.843831777572631836e-01
-7.333719730377197266e-01 -6.742747426033020020e-01 8.671243488788604736e-02
4.448578506708145142e-02 -7.699761390686035156e-01 6.365200281143188477e-01
1.054478585720062256e-01 -2.968786954879760742e-01 -9.490751028060913086e-01
-3.894645571708679199e-01 -8.967370986938476562e-01 2.101898640394210815e-01
-2.473906725645065308e-01 -6.081717610359191895e-01 7.542710900306701660e-01
3.016040660440921783e-02 -9.987429976463317871e-01 -4.003394395112991333e-02
-1.055730283260345459e-01 -7.193653583526611328e-01 6.865622997283935547e-01
